(45, 1200, 559)
(45, 1199, 557)
(45, 1199, 557)
(45, 1199, 556)
(45, 1199, 2195)
(45, 1199, 556)
(45, 1199, 558)
(45, 1199, 560)
(45, 1199, 556)
(45, 1199, 2195)
(45, 1199, 559)
(45, 1199, 558)
(45, 1199, 556)
(45, 1199, 2195)
(45, 1199, 557)
(45, 1199, 556)
(45, 1199, 557)
(45, 1199, 556)
(45, 1199, 559)
(45, 1199, 559)
(45, 1199, 556)
(45, 1199, 2195)
(45, 1199, 558)
(45, 1199, 558)
(45, 1199, 558)
(45, 1199, 2195)
(45, 1199, 2195)
(45, 1199, 557)
(45, 1199, 556)
(45, 1199, 556)
(45, 1199, 2195)
(45, 1199, 2195)
(45, 1199, 557)
(45, 1199, 558)
(45, 1199, 558)
(45, 1199, 560)
(45, 1199, 2195)
(45, 1199, 558)
(45, 1199, 555)
(45, 1199, 557)
(45, 1199, 556)
(45, 1199, 557)
(45, 1199, 556)
(45, 1199, 2195)
(45, 1199, 556)
(45, 1199, 556)
(45, 1199, 2195)
(45, 1199, 558)
(45, 1199, 557)
(45, 1199, 558)
(45, 1199, 560)
(45, 1199, 557)
(45, 1200, 556)
(45, 1199, 559)
(45, 1199, 557)
(45, 1199, 557)
(45, 1199, 558)
(45, 1199, 556)
(45, 1199, 559)
(45, 1200, 560)
(45, 1199, 561)
(45, 1199, 557)
(45, 1200, 558)
(45, 1199, 2195)
(45, 1199, 558)
(45, 1200, 559)
(45, 1199, 556)
(45, 1199, 557)
(45, 1199, 557)
(45, 1199, 556)
(45, 1199, 557)
(45, 1199, 557)
(45, 1199, 557)
(45, 1200, 2195)
(45, 1199, 556)
(45, 1199, 556)
(45, 1199, 557)
(45, 1199, 558)
(45, 1199, 560)
(45, 1199, 558)
(45, 1199, 557)
(45, 1199, 558)
(45, 1199, 558)
(45, 1199, 556)
(45, 1199, 557)
(45, 1199, 556)
(45, 1199, 555)
(45, 1199, 556)
(45, 1199, 558)
(45, 1199, 2195)
(45, 1199, 556)
(45, 1199, 558)
(45, 1199, 557)
(45, 1199, 557)
(45, 1199, 558)
(45, 1199, 560)
(45, 1199, 559)
(45, 1199, 558)
(45, 1199, 556)
(45, 1199, 2195)
(45, 1199, 2195)
(45, 1199, 557)
(45, 1199, 559)
(45, 1199, 558)
(45, 1199, 557)
(45, 1199, 557)
(45, 1199, 2195)
(45, 1199, 557)
(45, 1199, 557)
(45, 1199, 556)
(45, 1199, 2195)
(45, 1199, 560)
(45, 1199, 556)
(45, 1200, 558)
(45, 1199, 556)
(45, 1199, 558)
(45, 1199, 557)
(45, 1199, 556)
(45, 1199, 559)
(45, 1199, 558)
(45, 1199, 557)
(45, 1199, 557)
(45, 1200, 559)
(45, 1199, 556)
(45, 1199, 557)
(45, 1199, 555)
(45, 1199, 556)
(45, 1199, 2196)
(45, 1199, 556)
(45, 1199, 558)
(45, 1199, 558)
(45, 1199, 558)
(45, 1199, 558)
(45, 1199, 557)
(45, 1199, 2195)
(45, 1199, 556)
(45, 1199, 2194)
(45, 1199, 557)
(45, 1199, 559)
(45, 1199, 557)
(45, 1199, 556)
(45, 1199, 559)
(45, 1199, 556)
(45, 1199, 556)
(45, 1199, 557)
